
$D,-1.467,0.776,0.146
$D,-1.835,0.309,-0.520
$D,-1.836,-0.704,-0.620
$D,-0.649,0.220,0.672
$D,-0.225,0.734,1.432
$D,-0.804,0.084,0.806
$D,-1.686,-0.441,-0.198
$D,-1.628,-0.579,-0.045
$D,-0.986,-0.441,0.139
$D,-0.673,-0.259,0.246
$D,-0.683,-0.123,0.249
$D,-0.788,-0.092,0.188
$D,-0.942,-0.111,0.100
$D,-0.945,-0.157,0.075
$D,-0.904,-0.174,0.093
$D,-0.869,-0.119,0.071
$D,-0.849,-0.039,-0.058
$D,-0.935,0.014,-0.093
$D,-1.026,0.024,-0.055
$D,-1.109,-0.003,-0.059
$D,-1.058,-0.192,-0.108
$D,-1.007,-0.876,-0.090
$D,-1.036,-0.964,-0.202
$D,-1.138,-0.772,-0.178
$D,-1.253,-0.630,0.037
$D,-1.233,-0.603,-0.124
$D,-1.000,-0.916,-0.217
$D,-0.625,-0.944,-0.512
$D,-0.816,-0.698,-0.435
$D,-1.386,-0.378,-0.206
$D,-1.965,0.558,-0.127
$D,-2.152,0.379,0.616
$D,-1.889,0.067,-0.033
$D,-1.858,-0.218,-0.154
$D,-1.826,-0.122,-0.039
$D,-1.690,-0.072,-0.003
$D,-1.236,-0.077,-0.055
$D,-0.844,-0.119,-0.052
$D,-0.726,-0.147,0.013
$D,-0.527,-0.131,0.183
$D,-0.303,0.111,0.351
$D,-0.073,0.434,0.565
$D,0.084,0.554,0.679
$D,0.221,0.527,0.594
$D,0.069,0.375,0.382
$D,-0.428,0.333,-0.479
$D,-1.183,-0.594,-1.759
$D,-1.865,-1.938,-1.892
$D,-1.760,-1.386,-1.346
$D,-1.210,-0.302,-0.760
$D,-0.867,0.302,-0.486
$D,-1.583,0.261,-0.150
$D,-1.806,-0.127,-0.743
$D,-2.288,-0.305,-0.416
$D,-0.872,0.803,0.700
$D,-0.675,0.109,2.001
$D,-1.178,0.562,0.715
$D,-1.511,-0.187,0.050
$D,-1.413,-0.704,0.223
$D,-1.190,-0.559,0.212
$D,-0.991,-0.488,0.171
$D,-0.807,-0.268,0.229
$D,-0.825,-0.124,0.202
$D,-0.888,-0.057,0.131
$D,-0.946,-0.098,0.077
$D,-0.949,-0.168,0.113
$D,-0.973,-0.024,-0.023
$D,-1.037,0.030,-0.181
$D,-0.898,-0.029,-0.213
$D,-0.833,-0.319,-0.144
$D,-0.938,-0.794,-0.022
$D,-1.069,-0.958,-0.249
$D,-1.123,-0.794,-0.231
$D,-1.239,-0.676,0.044
$D,-1.321,-0.466,-0.185
$D,-1.136,-0.770,-0.259
$D,-0.878,-0.932,-0.324
$D,-0.590,-0.877,-0.508
$D,-0.999,-0.600,-0.301
$D,-1.708,-0.021,-0.138
$D,-2.111,0.592,0.296
$D,-2.130,0.352,0.739
$D,-1.866,0.072,-0.041
$D,-1.851,-0.277,-0.142
$D,-1.733,-0.144,0.011
$D,-1.431,-0.196,-0.070
$D,-1.148,-0.106,-0.137
$D,-0.798,-0.113,-0.074
$D,-0.577,-0.100,0.129
$D,-0.329,0.030,0.321
$D,-0.150,0.241,0.439
$D,-0.052,0.419,0.594
$D,0.110,0.507,0.647
$D,0.166,0.503,0.575
$D,-0.037,0.333,0.149
$D,-0.582,0.232,-1.021
$D,-2.304,-1.997,-1.669
$D,-2.208,-1.993,-1.330
$D,-2.019,-1.337,-1.264
$D,-1.336,-0.595,-1.025
$D,-0.872,0.430,-0.260
$D,-1.410,0.807,0.031
$D,-1.502,-0.425,-0.280
$D,-1.703,-0.992,-0.367
$D,-1.068,0.182,0.242
$D,-0.873,0.434,1.036
$D,-1.162,0.001,1.097
$D,-1.273,-0.137,0.298
$D,-1.112,-0.362,0.297
$D,-1.059,-0.353,0.320
$D,-0.859,-0.164,0.278
$D,-0.845,-0.089,0.209
$D,-0.925,-0.075,0.127
$D,-0.933,-0.137,0.107
$D,-0.912,-0.189,0.094
$D,-0.905,-0.190,0.128
$D,-0.904,-0.126,0.049
$D,-0.942,-0.040,-0.101
$D,-0.997,0.002,-0.159
$D,-0.920,0.008,-0.192
$D,-0.967,-0.308,-0.179
$D,-1.087,-0.905,-0.170
$D,-1.069,-0.895,-0.317
$D,-1.176,-0.834,-0.025
$D,-1.250,-0.688,0.204
$D,-1.273,-0.630,-0.131
$D,-0.732,-0.860,-0.512
$D,-0.672,-0.818,-0.424
$D,-0.789,-0.698,-0.329
$D,-1.360,-0.354,-0.216
$D,-2.002,0.434,0.110
$D,-2.134,0.422,0.601
$D,-1.801,0.136,-0.114
$D,-1.635,-0.237,-0.177
$D,-1.640,-0.189,-0.023
$D,-1.534,-0.138,-0.065
$D,-1.241,-0.114,-0.135
$D,-0.848,-0.175,-0.087
$D,-0.696,-0.214,0.065
$D,-0.480,-0.113,0.280
$D,-0.316,0.151,0.442
$D,-0.170,0.458,0.608
$D,-0.000,0.555,0.663
$D,0.063,0.522,0.583
$D,-0.020,0.361,0.377
$D,-0.503,0.220,-0.429
$D,-1.066,-0.140,-1.606
$D,-2.135,-1.760,-1.564
$D,-2.054,-1.494,-1.313
$D,-1.403,-0.619,-1.073
$D,-0.704,0.242,-0.593
$D,-1.446,0.741,0.061
$D,-1.633,-0.464,-0.270
$D,-1.830,-0.918,-0.572
$D,-1.032,0.256,0.054
$D,-0.668,0.438,1.047
$D,-1.274,-0.031,0.039
$D,-1.313,-0.136,-0.192
$D,-1.312,-0.384,0.243
$D,-1.132,-0.324,0.259
$D,-1.052,-0.287,0.230
$D,-0.909,-0.197,0.255
$D,-0.913,-0.123,0.213
$D,-0.921,-0.086,0.117
$D,-0.913,-0.134,0.075
$D,-0.894,-0.194,0.067
$D,-0.904,-0.200,0.049
$D,-0.930,-0.129,0.008
$D,-1.062,0.041,-0.028
$D,-1.069,0.062,-0.139
$D,-0.777,-0.031,-0.412
$D,-1.060,-0.725,0.014
$D,-1.005,-1.053,-0.045
$D,-1.027,-0.988,-0.250
$D,-1.208,-0.653,0.030
$D,-1.281,-0.474,0.048
$D,-1.228,-0.654,-0.094
$D,-0.977,-0.930,-0.383
$D,-0.763,-0.834,-0.488
$D,-1.045,-0.640,-0.324
$D,-1.518,-0.074,-0.068
$D,-1.986,0.509,0.195
$D,-2.019,0.371,0.554
$D,-1.882,-0.007,0.094
$D,-1.906,-0.234,-0.121
$D,-1.721,-0.103,-0.022
$D,-1.166,-0.099,-0.131
$D,-0.908,-0.117,-0.155
$D,-0.775,-0.134,-0.108
$D,-0.552,-0.137,0.136
$D,-0.392,-0.037,0.329
$D,-0.299,0.125,0.428
$D,-0.198,0.337,0.549
$D,-0.113,0.465,0.582
$D,-0.078,0.430,0.465
$D,-0.189,0.278,0.188
$D,-0.493,0.208,-0.471
$D,-0.942,-0.192,-1.550
$D,-2.172,-1.679,-1.636
$D,-1.964,-1.360,-1.245
$D,-1.181,-0.448,-0.934
$D,-0.659,0.134,-0.630
$D,-1.140,0.539,0.200
$D,-1.491,-0.011,-0.072
$D,-1.548,-0.642,-0.369
$D,-1.169,0.095,0.117
$D,-0.771,0.826,0.456
$D,-1.016,-0.030,1.114
$D,-1.018,-0.161,0.341
$D,-1.021,-0.301,0.229
$D,-1.015,-0.319,0.287
$D,-0.992,-0.286,0.247
$D,-0.960,-0.210,0.233
$D,-0.952,-0.110,0.182
$D,-0.871,0.020,0.083
$D,-0.848,-0.016,0.152
$D,-0.981,-0.028,0.051
$D,-1.082,-0.107,-0.042
$D,-1.051,-0.131,-0.151
$D,-0.982,-0.167,-0.205
$D,-1.017,-0.387,-0.160
$D,-0.933,-0.828,-0.222
$D,-1.048,-0.872,-0.341
$D,-1.169,-0.677,-0.146
$D,-1.209,-0.553,0.030
$D,-1.143,-0.589,-0.191
$D,-0.931,-0.856,-0.325
$D,-0.745,-0.872,-0.448
$D,-0.877,-0.721,-0.400
$D,-1.324,-0.436,-0.160
$D,-1.800,0.260,0.062
$D,-2.184,0.372,0.608
$D,-2.006,0.104,0.177
$D,-1.783,-0.226,-0.038
$D,-1.634,-0.107,-0.027
$D,-1.552,-0.132,-0.059
$D,-1.250,-0.138,-0.149
$D,-0.898,-0.178,-0.117
$D,-0.703,-0.176,0.014
$D,-0.446,-0.044,0.261
$D,-0.362,0.089,0.402
$D,-0.251,0.297,0.490
$D,-0.152,0.438,0.562
$D,-0.098,0.472,0.507
$D,-0.108,0.414,0.366
$D,-0.328,0.303,0.002
$D,-0.954,-0.090,-1.687
$D,-1.419,-0.974,-1.635
$D,-1.912,-1.307,-1.384
$D,-1.824,-0.957,-1.007
$D,-0.966,-0.191,-0.689
$D,-0.883,0.231,-0.173
$D,-1.607,0.074,-0.642
$D,-1.860,-0.779,-0.214
$D,-1.652,0.043,0.319
$D,-0.614,1.025,1.295
$D,-0.332,0.336,1.417
$D,-1.058,-0.003,0.427
$D,-1.363,-0.693,0.120
$D,-1.359,-0.673,0.094
$D,-1.294,-0.582,0.054
$D,-0.953,-0.242,0.053
$D,-0.789,-0.037,0.178
$D,-0.870,0.093,0.106
$D,-0.956,0.023,0.009
$D,-0.964,-0.083,-0.095
$D,-0.949,-0.057,-0.095
$D,-0.943,-0.032,-0.101
$D,-0.966,-0.004,-0.095
$D,-0.986,-0.028,-0.086
$D,-0.981,-0.069,-0.098
$D,-0.975,-0.193,-0.180
$D,-0.996,-0.676,-0.258
$D,-1.110,-0.805,-0.147
$D,-1.158,-0.716,-0.117
$D,-1.132,-0.695,-0.168
$D,-0.942,-0.860,-0.178
$D,-0.788,-0.890,-0.255
$D,-0.732,-0.780,-0.405
$D,-1.157,-0.602,-0.173
$D,-1.870,-0.049,0.029
$D,-2.006,0.304,0.232
$D,-1.757,0.181,0.288
$D,-1.552,0.072,0.093
$D,-1.319,-0.102,-0.020
$D,-1.163,-0.127,-0.073
$D,-1.100,-0.185,-0.021
$D,-1.103,-0.224,0.036
$D,-1.025,-0.253,0.052
$D,-0.915,-0.215,0.110
$D,-0.800,-0.166,0.229
$D,-0.765,-0.062,0.380
$D,-0.681,0.196,0.480
$D,-0.575,0.392,0.436
$D,-0.442,0.434,0.260
$D,-0.386,0.294,0.033
$D,-0.483,0.193,-0.176
$D,-0.600,0.268,-0.322
$D,-0.615,0.373,-0.368
$D,-0.596,0.380,-0.416
$D,-0.638,0.211,-0.427
$D,-0.648,-0.212,-0.536
$D,-0.685,-0.953,-0.559
$D,-0.973,-1.311,-0.660
$D,-0.960,-1.395,-0.717
$D,-0.648,-1.179,-0.656
$D,-1.933,0.554,0.492
$D,-2.211,1.299,0.881
$D,-1.798,1.033,1.167
$D,-1.635,-0.309,1.553
$D,-1.984,-0.087,-0.003
$D,-1.791,-0.180,-0.123
$D,-1.373,-0.178,0.194
$D,-1.118,0.382,0.072
$D,-1.594,0.211,0.341
$D,-1.581,-0.172,0.326
$D,-1.390,-0.327,0.172
$D,-1.437,-0.768,-0.032
$D,-1.518,-0.974,-0.220
$D,-1.508,-0.617,-0.190
$D,-1.439,-0.620,-0.326
$D,-1.260,-0.725,-0.533
$D,-0.956,-0.885,-0.708
$D,-0.547,-0.884,-0.667
$D,-0.373,-0.860,-0.627
$D,-0.157,-0.843,-0.565
$D,-0.103,-0.763,-0.449
$D,-0.204,-0.417,-0.219
$D,-0.267,-0.137,-0.152
$D,-0.318,-0.153,-0.025
$D,-0.848,-0.362,0.127
$D,-1.627,-0.134,0.231
$D,-2.120,0.218,0.054
$D,-2.267,0.348,0.014
$D,-2.192,0.119,-0.104
$D,-2.120,-0.327,-0.145
$D,-1.857,-0.354,-0.241
$D,-1.549,-0.183,-0.409
$D,-1.197,-0.012,-0.306
$D,-0.834,0.128,0.059
$D,-0.503,0.287,0.309
$D,-0.128,0.350,0.399
$D,0.024,0.359,0.313
$D,0.091,0.329,0.176
$D,0.015,0.242,-0.003
$D,-0.097,0.104,-0.237
$D,-0.328,-0.152,-0.720
$D,-0.929,-1.032,-1.296
$D,-1.688,-0.943,-1.082
$D,-1.305,-0.243,-0.635
$D,-0.656,0.218,-0.361
$D,-0.345,0.338,-0.370
$D,-0.893,0.421,-0.450
$D,-1.981,-0.192,-0.450
$D,-1.392,-0.483,0.364
$D,-0.468,0.333,0.243
$D,-1.751,-0.171,0.288
$D,-1.829,0.007,0.499
$D,-1.085,-0.120,0.481
$D,-0.903,-0.185,0.369
$D,-0.894,-0.447,0.293
$D,-1.017,-0.418,0.239
$D,-0.975,-0.321,0.113
$D,-0.830,-0.146,-0.067
$D,-0.769,-0.081,-0.104
$D,-0.760,-0.062,-0.057
$D,-0.901,0.051,-0.068
$D,-0.991,0.054,-0.119
$D,-1.032,-0.046,-0.147
$D,-0.991,-0.149,-0.162
$D,-0.980,-0.218,-0.139
$D,-1.027,-0.392,-0.165
$D,-1.056,-0.930,-0.330
$D,-1.147,-0.903,-0.310
$D,-1.171,-0.795,-0.262
$D,-1.227,-0.615,-0.172
$D,-1.080,-0.743,-0.267
$D,-0.947,-0.894,-0.277
$D,-0.827,-0.780,-0.408
$D,-1.106,-0.676,-0.151
$D,-1.529,-0.179,0.089
$D,-2.096,0.010,0.498
$D,-2.318,0.145,0.514
$D,-2.157,0.077,0.313
$D,-1.695,-0.095,0.073
$D,-1.488,-0.133,0.092
$D,-1.337,-0.137,-0.014
$D,-0.974,-0.227,-0.165
$D,-0.742,-0.272,0.034
$D,-0.598,-0.229,0.238
$D,-0.481,-0.055,0.424
$D,-0.357,0.255,0.515
$D,-0.211,0.493,0.560
$D,-0.129,0.541,0.481
$D,-0.121,0.486,0.339
$D,-0.264,0.347,0.051
$D,-0.765,-0.044,-1.166
$D,-1.529,-1.102,-1.331
$D,-1.889,-0.988,-1.004
$D,-1.010,-0.599,-0.874
$D,-0.642,-0.129,-0.619
$D,-1.393,0.125,-0.107
$D,-1.755,-0.756,-0.589
$D,-2.152,-1.233,-0.473
$D,-1.338,0.902,0.029
$D,-0.417,0.137,1.980
$D,-0.601,0.633,1.037
$D,-1.095,0.089,0.154
$D,-1.217,-0.460,0.351
$D,-1.237,-0.442,0.169
$D,-1.087,-0.363,0.116
$D,-0.987,-0.239,0.122
$D,-0.889,-0.096,0.062
$D,-0.804,-0.006,0.163
$D,-0.829,0.086,0.186
$D,-0.938,0.059,0.067
$D,-1.013,-0.043,-0.113
$D,-1.015,-0.120,-0.180
$D,-0.965,-0.146,-0.129
$D,-0.943,-0.244,-0.024
$D,-0.959,-0.396,-0.065
$D,-0.919,-0.576,-0.200
$D,-1.047,-0.810,-0.334
$D,-1.077,-0.765,-0.146
$D,-1.116,-0.696,-0.072
$D,-1.058,-0.811,-0.200
$D,-1.001,-0.644,-0.249
$D,-1.572,-0.281,-0.135
$D,-2.211,0.664,-0.184
$D,-2.358,0.805,0.442
$D,-1.917,0.267,0.209
$D,-1.623,-0.144,-0.148
$D,-1.686,-0.184,-0.110
$D,-1.627,-0.120,-0.121
$D,-1.365,-0.107,-0.168
$D,-1.004,-0.133,-0.136
$D,-0.782,-0.162,0.015
$D,-0.492,-0.073,0.265
$D,-0.298,0.131,0.413
$D,-0.161,0.282,0.521
$D,-0.031,0.405,0.581
$D,0.024,0.427,0.480
$D,0.007,0.320,0.361
$D,-0.270,0.165,-0.033
$D,-0.583,0.170,-0.717
$D,-1.147,-0.706,-1.577
$D,-2.113,-1.846,-1.288
$D,-1.728,-1.160,-1.286
$D,-1.181,-0.410,-1.021
$D,-0.923,0.524,-0.140
$D,-1.563,0.778,0.208
$D,-1.725,-0.363,-0.352
$D,-1.765,-1.109,-0.451
$D,-0.964,0.586,0.327
$D,-0.656,0.497,1.483
$D,-0.844,0.365,0.850
$D,-1.154,-0.225,0.172
$D,-1.292,-0.427,0.176
$D,-1.272,-0.410,0.171
$D,-1.143,-0.358,0.195
$D,-0.967,-0.261,0.260
$D,-0.856,-0.193,0.276
$D,-0.823,-0.160,0.269
$D,-0.837,-0.139,0.252
$D,-0.924,-0.094,0.187
$D,-0.999,-0.001,0.087
$D,-0.984,-0.035,-0.044
$D,-0.885,-0.121,-0.087
$D,-0.882,-0.252,-0.031
$D,-0.804,-0.600,-0.032
$D,-0.892,-0.904,-0.208
$D,-1.122,-0.849,-0.282
$D,-1.170,-0.619,-0.191
$D,-1.275,-0.574,0.036
$D,-1.232,-0.482,-0.081
$D,-1.075,-0.628,-0.282
$D,-0.670,-0.760,-0.539
$D,-0.754,-0.647,-0.497
$D,-1.062,-0.567,-0.266
$D,-1.619,0.214,-0.066
$D,-2.136,0.273,0.638
$D,-2.385,0.086,0.202
$D,-2.187,-0.103,-0.185
$D,-1.891,-0.203,-0.080
$D,-1.550,-0.295,-0.086
$D,-1.237,-0.214,-0.215
$D,-0.690,-0.304,0.082
$D,-0.540,-0.282,0.267
$D,-0.490,-0.233,0.364
$D,-0.374,-0.070,0.455
$D,-0.195,0.296,0.589
$D,-0.040,0.567,0.692
$D,0.041,0.573,0.590
$D,-0.031,0.446,0.446
$D,-0.389,0.161,-0.057
$D,-0.812,0.255,-1.019
$D,-1.597,-1.195,-1.793
$D,-1.929,-1.428,-1.117
$D,-1.415,-0.867,-0.984
$D,-0.833,-0.168,-0.722
$D,-1.096,0.518,0.221
$D,-1.664,0.347,-0.034
$D,-2.005,-0.583,-0.640
$D,-1.903,-0.890,-1.006
$D,-0.920,1.027,0.313
$D,-0.531,0.189,1.471
$D,-0.836,0.277,0.670
$D,-1.099,-0.075,0.054
$D,-1.187,-0.354,0.230
$D,-1.080,-0.320,0.248
$D,-0.980,-0.244,0.234
$D,-0.901,-0.155,0.173
$D,-0.884,-0.170,0.126
$D,-0.840,-0.217,0.181
$D,-0.808,-0.215,0.232
$D,-0.856,-0.188,0.165
$D,-0.961,-0.253,-0.091
$D,-0.989,-0.229,-0.167
$D,-1.017,-0.146,-0.107
$D,-1.021,-0.150,-0.015
$D,-1.002,-0.546,-0.153
$D,-1.034,-1.005,-0.288
$D,-1.072,-0.881,-0.371
$D,-1.210,-0.673,-0.079
$D,-1.284,-0.514,-0.000
$D,-1.122,-0.694,-0.233
$D,-0.910,-0.846,-0.460
$D,-0.787,-0.676,-0.573
$D,-1.086,-0.333,-0.193
$D,-1.527,0.391,-0.112
$D,-2.044,0.395,0.648
$D,-2.059,0.029,0.512
$D,-2.135,-0.104,-0.208
$D,-1.939,-0.244,-0.102
$D,-1.682,-0.172,-0.021
$D,-1.247,-0.057,-0.179
$D,-0.881,-0.140,-0.222
$D,-0.717,-0.212,-0.071
$D,-0.543,-0.212,0.246
$D,-0.423,0.042,0.402
$D,-0.251,0.304,0.548
$D,-0.100,0.454,0.637
$D,0.027,0.479,0.537
$D,0.025,0.414,0.371
$D,-0.199,0.211,0.063
$D,-0.516,0.166,-0.856
$D,-1.902,-1.508,-1.550
$D,-2.157,-1.537,-1.296
$D,-1.823,-1.270,-1.112
$D,-1.005,-0.438,-0.969
$D,-0.634,0.266,-0.456
$D,-1.748,0.445,0.494
$D,-1.715,0.105,-0.077
$D,-1.939,-0.740,-1.445
$D,-0.763,0.523,0.732
$D,-0.566,0.520,1.565
$D,-0.986,0.131,0.761
$D,-1.144,-0.297,0.110
$D,-1.220,-0.414,0.381
$D,-1.103,-0.333,0.213
$D,-0.966,-0.244,0.216
$D,-0.933,-0.181,0.207
$D,-0.893,-0.087,0.177
$D,-0.878,-0.116,0.217
$D,-0.839,-0.171,0.209
$D,-0.847,-0.172,0.138
$D,-0.904,-0.179,-0.029
$D,-0.995,-0.135,-0.137
$D,-1.015,-0.053,-0.064
$D,-0.954,-0.097,-0.063
$D,-0.937,-0.209,-0.114
$D,-1.000,-0.753,-0.221
$D,-1.099,-0.942,-0.312
$D,-1.206,-0.764,-0.198
$D,-1.241,-0.534,-0.031
$D,-1.166,-0.512,-0.239
$D,-0.805,-0.906,-0.293
$D,-0.759,-0.832,-0.527
$D,-0.942,-0.747,-0.394
$D,-1.405,-0.214,-0.091
$D,-1.956,0.550,0.122
$D,-2.228,0.366,0.671
$D,-2.010,-0.069,0.178
$D,-2.014,-0.434,0.040
$D,-1.822,-0.111,-0.132
$D,-1.508,-0.253,-0.172
$D,-1.315,-0.141,-0.133
$D,-0.962,-0.108,-0.075
$D,-0.694,-0.100,0.029
$D,-0.500,0.061,0.229
$D,-0.288,0.405,0.452
$D,-0.103,0.563,0.533
$D,0.043,0.528,0.521
$D,0.067,0.432,0.396
$D,-0.031,0.163,0.004
$D,-0.251,0.086,-0.671
$D,-0.556,-0.314,-1.227
$D,-1.527,-1.530,-1.456
$D,-1.764,-1.645,-1.244
$D,-1.337,-0.667,-0.912
$D,-0.723,0.061,-0.304
$D,-1.188,0.376,0.144
$D,-1.682,0.338,-0.657
$D,-2.442,0.037,-1.411
$D,-1.069,0.604,0.857
$D,-0.315,-0.449,2.009
$D,-1.281,0.093,-0.171
$D,-1.609,-0.331,0.131
$D,-1.330,-0.286,0.205
$D,-1.104,-0.212,0.183
$D,-0.882,-0.166,0.246
$D,-0.782,-0.019,0.182
$D,-0.839,0.028,0.113
$D,-0.916,-0.090,0.105
$D,-0.952,-0.225,0.136
$D,-0.915,-0.377,0.130
$D,-0.863,-0.349,-0.005
$D,-0.872,-0.219,-0.155
$D,-0.938,-0.109,-0.183
$D,-0.974,-0.037,-0.109
$D,-1.029,-0.065,0.033
$D,-0.999,-0.401,-0.179
$D,-1.094,-0.881,-0.330
$D,-1.215,-0.659,-0.284
$D,-1.271,-0.528,-0.138
$D,-1.267,-0.588,0.117
$D,-1.168,-0.703,-0.194
$D,-0.964,-0.888,-0.455
$D,-0.727,-0.840,-0.609
$D,-0.870,-0.700,-0.201
$D,-1.412,-0.143,-0.132
$D,-1.922,0.372,0.103
$D,-2.099,0.225,0.784
$D,-1.947,-0.008,-0.152
$D,-1.813,-0.312,-0.174
$D,-1.787,-0.250,-0.060
$D,-1.232,-0.142,-0.200
$D,-0.958,-0.185,-0.208
$D,-0.905,-0.187,-0.193
$D,-0.780,-0.192,-0.041
$D,-0.557,-0.005,0.307
$D,-0.376,0.246,0.443
$D,-0.171,0.432,0.540
$D,-0.054,0.512,0.558
$D,-0.039,0.479,0.457
$D,-0.122,0.337,0.236
$D,-0.257,0.118,-0.134
$D,-0.502,0.043,-0.917
$D,-0.874,-0.788,-1.495
$D,-1.793,-1.359,-1.328
$D,-1.656,-0.998,-1.004
$D,-0.917,-0.367,-0.773
$D,-0.665,0.072,-0.237
$D,-1.800,0.378,0.256
$D,-1.715,-0.481,-0.718
$D,-2.302,-0.995,-1.545
$D,-0.993,1.182,0.168
$D,-0.645,0.080,1.951
$D,-0.559,0.385,1.517
$D,-1.126,-0.008,0.150
$D,-1.406,-0.635,0.163
$D,-1.402,-0.567,0.153
$D,-1.162,-0.429,0.108
$D,-0.872,-0.182,0.131
$D,-0.839,0.004,0.126
$D,-0.880,0.081,0.135
$D,-0.892,-0.001,0.175
$D,-0.923,-0.130,0.205
$D,-0.921,-0.128,0.157
$D,-0.918,-0.037,0.028
$D,-1.039,0.034,-0.114
$D,-0.949,0.005,-0.193
$D,-0.877,-0.245,-0.237
$D,-0.936,-0.754,-0.180
$D,-1.029,-0.970,-0.266
$D,-1.135,-0.737,-0.286
$D,-1.289,-0.522,0.019
$D,-1.292,-0.438,0.133
$D,-1.131,-0.656,-0.284
$D,-0.878,-0.937,-0.418
$D,-0.753,-0.788,-0.600
$D,-1.084,-0.509,-0.131
$D,-1.460,-0.001,-0.088
$D,-1.896,0.415,0.198
$D,-2.122,0.236,0.661
$D,-1.935,-0.068,-0.136
$D,-1.904,-0.420,0.035
$D,-1.743,-0.180,0.022
$D,-1.544,-0.198,-0.126
$D,-1.099,-0.154,-0.167
$D,-0.887,-0.164,-0.089
$D,-0.605,-0.115,0.155
$D,-0.402,0.022,0.338
$D,-0.256,0.189,0.472
$D,-0.112,0.370,0.582
$D,0.008,0.488,0.530
$D,-0.054,0.353,0.275
$D,-0.356,0.100,-0.418
$D,-0.832,0.121,-1.362
$D,-1.715,-1.281,-1.478
$D,-1.816,-1.354,-1.176
$D,-1.340,-0.937,-0.873
$D,-0.797,-0.192,-0.532
$D,-0.980,0.414,0.151
$D,-1.778,0.002,-0.525
$D,-1.881,-0.979,-1.505
$D,-2.229,-0.425,-0.059
$D,-0.376,1.253,1.037
$D,-0.307,0.381,1.634
$D,-0.959,0.267,0.318
$D,-1.347,-0.286,-0.060
$D,-1.510,-0.501,0.166
$D,-1.214,-0.412,0.100
$D,-0.924,-0.301,0.175
$D,-0.851,-0.180,0.170
$D,-0.881,-0.163,0.176
$D,-0.898,-0.163,0.173
$D,-0.891,-0.163,0.157
$D,-0.905,-0.161,0.120
$D,-0.947,-0.052,0.046
$D,-1.006,0.061,-0.078
$D,-1.063,0.047,-0.048
$D,-1.017,-0.012,-0.052
$D,-0.892,-0.293,-0.127
$D,-0.887,-0.925,-0.152
$D,-1.020,-1.019,-0.324
$D,-1.266,-0.588,-0.036
$D,-1.324,-0.473,0.122
$D,-1.229,-0.545,-0.067
$D,-1.026,-0.859,-0.313
$D,-0.814,-0.932,-0.645
$D,-0.913,-0.687,-0.298
$D,-1.352,-0.158,-0.123
$D,-1.873,0.523,0.088
$D,-2.106,0.417,0.594
$D,-1.995,0.151,0.155
$D,-1.827,-0.205,-0.100
$D,-1.688,-0.190,-0.007
$D,-1.438,-0.249,-0.145
$D,-1.070,-0.135,-0.252
$D,-0.854,-0.161,-0.148
$D,-0.638,-0.200,0.114
$D,-0.474,-0.064,0.351
$D,-0.406,0.124,0.435
$D,-0.273,0.307,0.521
$D,-0.174,0.436,0.530
$D,-0.117,0.422,0.464
$D,-0.118,0.308,0.267
$D,-0.329,0.139,-0.296
$D,-0.670,-0.301,-1.207
$D,-1.169,-1.503,-1.662
$D,-1.805,-1.504,-1.323
$D,-1.253,-0.764,-1.031
$D,-0.931,0.214,-0.563
$D,-1.742,0.597,0.198
$D,-1.658,-0.029,-0.442
$D,-1.980,-0.674,-0.550
$D,-1.222,0.281,0.294
$D,-0.291,0.636,1.517
$D,-0.671,0.162,1.282
$D,-1.318,0.105,-0.023
$D,-1.611,-0.371,0.136
$D,-1.228,-0.326,0.200
$D,-1.016,-0.266,0.225
$D,-0.942,-0.206,0.328
$D,-0.929,-0.109,0.333
$D,-0.946,-0.106,0.307
$D,-0.935,-0.119,0.257
$D,-0.904,-0.194,0.204
$D,-0.886,-0.228,0.146
$D,-0.924,-0.183,0.109
$D,-0.913,-0.087,0.019
$D,-0.971,-0.015,-0.053
$D,-0.954,-0.107,-0.126
$D,-0.858,-0.387,-0.158
$D,-0.974,-0.866,-0.083
$D,-1.049,-1.037,-0.312
$D,-1.178,-0.648,-0.297
$D,-1.294,-0.515,0.020
$D,-1.309,-0.484,0.032
$D,-1.237,-0.580,-0.064
$D,-0.768,-0.787,-0.616
$D,-0.921,-0.632,-0.306
$D,-1.439,-0.335,-0.076
$D,-1.807,0.243,-0.115
$D,-2.160,0.497,0.347
$D,-1.787,-0.012,-0.181
$D,-1.817,-0.287,-0.163
$D,-1.729,-0.222,-0.108
$D,-1.570,-0.151,-0.149
$D,-1.251,-0.065,-0.193
$D,-0.939,-0.160,-0.117
$D,-0.792,-0.232,0.069
$D,-0.656,-0.179,0.271
$D,-0.515,-0.029,0.401
$D,-0.320,0.249,0.496
$D,-0.122,0.436,0.527
$D,-0.037,0.399,0.409
$D,-0.047,0.234,0.177
$D,-0.178,0.078,-0.260
$D,-0.452,0.035,-1.215
$D,-1.011,-1.204,-1.745
$D,-1.899,-1.248,-1.262
$D,-1.471,-0.589,-0.979
$D,-0.920,-0.053,-0.729
$D,-0.333,0.214,-0.070
$D,-1.524,0.364,0.164
$D,-1.988,0.620,-0.523
$D,-2.035,-1.012,-0.351
$D,-1.249,-0.450,0.997
$D,0.008,0.813,0.773
$D,-0.902,-0.078,0.333
$D,-1.638,-0.221,0.134
$D,-1.521,-0.145,0.214
